author;publication
2901407170;1104569
2097738062;1119309
2948223506;1535111
2170578998;505803
2116632282;268777
2159279185;1216920
237177326;614894
2168431149;929682
2106657405;433428
2002722835;120343
2119225204;1393252
1946600904;326638
2974531589;899480
2051241129;361416
2224423478;170076
2478258583;1099225
2123614648;193006
127960343;335544
2670839461;73220
2165640508;93132
2300208587;505803
2089854595;802089
1251725090;11796
2162501773;224561
2476721222;215653
270925571;687619
2612434857;708858
245845936;1078805
2306801064;302949
2122562651;965074
1833052474;1036492
2429974851;458983
2990680656;1470692
2189743771;1331844
2632945697;775502
2519469011;40399
2638135963;929837
2499281746;1178595
2085574534;237528
2137351801;121829
109909235;1660204
2943599482;1103071
2165049479;1295694
2212217943;1565496
1985448508;386281
2167098163;1676423
2973688224;1476190
2141974618;418674
2157559967;1560356
2612537980;256357
2471742685;81804
2641646201;732193
2477914050;1024621
2662273763;738913
2018572496;1494849
2671666856;1474208
2182667553;310749
2563642081;9415
2057858025;506156
2157253707;848072
2153013984;833910
2091485889;770958
2146581609;1807000
2660931963;74687
2792990686;1770975
2255969101;901870
2119938105;1341035
98230613;1529367
2063004300;1424008
2465201503;1521632
2132770145;1595122
2638780460;1547416
2139106330;193006
8135979;1038880
2155957272;171057
1989005503;153060
2621872385;1653831
2145748511;1456491
2643080882;1015068
2147959650;1072516
2011551863;1678501
741895615;1299839
1989179004;681007
2524111462;1203397
1493665079;946913
2983961898;163357
2209481840;404804
2556768530;658272
2241074198;1596488
2675331407;922595
2169669302;1056348
2123518152;630671
2125701541;1175750
2236503884;83404
2669935515;558092
2603135708;1061858
2764895638;1067598
2423559224;600962
2182100491;1807198
2398965404;332533
2002298359;81804
2138763645;361876
2570911630;1002565
2131980516;731271
2133683511;1039089
153182288;1039100
2235602578;1224884
2128797664;154746
2499085707;1462352
2080063942;1341035
2342248731;297972
2026613717;193810
2337519622;950275
215765649;932773
2099256167;1635983
2121563328;1074404
2809857115;1270031
2691976636;1373685
342533692;1699105
2419968175;775384
2690895597;1005427
2670993219;569578
2250041316;850732
2104824818;1681560
406225900;1810899
2791585711;998294
2006250858;408900
2585044478;1616176
2126422870;52192
2145892791;1693865
2150137935;15883
2255205611;21805
1994090200;1607723
2759781881;1408385
2206745903;1467391
2703560110;43565
128335373;344302
2277043568;747610
271427631;1452876
2141513006;490876
2154212433;54153
1902844352;1364731
2111678102;225523
2800496070;1216380
2705468402;344302
2020685773;1202812
2463114407;362434
2915315580;81804
2944279807;1103071
2302943080;3015
2030726797;388271
53634625;335626
2111822219;449591
2243659861;1390698
2973683909;1017254
2124505549;805263
563070656;573701
1997996868;337358
2086616347;1099225
2206613986;224561
702118676;161623
2683795930;608367
2122618834;1123136
2163610232;1240311
2630564561;1378886
2156731892;515036
2403679215;608567
2236397478;859940
2780579292;1071405
1989690428;1486661
2309030826;983431
2609692618;1581016
2057455714;320896
639666141;493721
2167746919;1575397
2245547659;1775011
2915771135;971366
1983837166;858943
2576891566;693747
2185968804;708858
2694765578;769826
2515966882;833910
2081501796;843524
2154536949;352759
2690300903;503214
2163718886;114370
2917871837;217021
1978347994;688835
2126291420;1307349
2136477799;1441238
2233134398;652103
1991633717;1048746
63736808;877544
2662118813;1438690
2509982323;1677821
2051512094;214629
2339009153;686581
2083874257;15335
2485495134;1245347
2633848202;1520693
1382709;138627
2195791627;1326065
2703877431;984931
2111809975;1371721
2572235444;1814502
2088212047;1365889
2150459087;114370
2101693188;5411
2137067343;1448195
119177627;1103989
2154580910;1013863
2137964017;16022
792619319;512839
2111809670;1326065
1832751096;771098
1990835124;706544
1983837166;1794591
2112206117;1297928
2711616624;1561863
2667460699;1768292
259231608;1032007
2893688971;408900
2079516671;155358
2720327581;1555134
2664150486;612191
2497519852;1005427
2632436179;399053
2159524335;1479521
2005204336;1205211
2404730398;1287788
2111495032;1715145
2407880555;1702607
7574581;13205
2232468586;1555134
2126861501;488010
1100679721;224492
2109888865;1770975
2400571990;1699834
2065702091;914563
384246506;460272
2048719660;1243554
125107024;1335006
2114834225;824020
1968790287;716856
2039465409;572518
2157607511;456320
2125097014;837272
2436998162;1032007
2130758731;830421
2689843314;1637245
2650163766;1698166
1998125120;140362
2441281980;765306
2141456255;956042
2022078535;1113293
2597164893;193936
2126159106;833910
2014929767;787986
218832441;852384
2159181946;1424933
81086330;1279974
2227716166;408374
1800007723;1279312
2145260682;1296338
2035147763;573567
2125804623;852449
2717725398;922595
2160247145;671761
1478380734;781991
2406156725;1374109
1265756001;1475560
2168582154;1268277
2648979565;758481
2164482560;355512
2152920734;642410
2142679787;490200
1174044548;167889
1245616976;1621029
271657246;1476190
2429123277;729752
2820825339;1486445
2665343389;92058
2191218869;1253601
2720966043;594905
331854518;881173
2604888281;826409
2147737326;29521
1976489361;1515215
2005494679;941119
2663486518;1520693
2135463138;503857
192576500;14870
2113126795;1452876
2692352608;1415382
2101816588;1082094
2294784631;1299715
2299393813;1815571
648599215;1083924
2255174333;294493
2097743728;1799546
399299867;448194
2167703162;373515
1975599027;1666515
1961838933;714243
2624712047;405529
1987849900;62477
2112618891;933995
2150918036;226082
2016708809;361416
2112924421;539049
81591390;648385
2491547804;460995
2686301374;44486
1964653246;607355
437610672;302370
2395572728;940157
2063568559;387150
2126764247;71126
1964643177;62477
2054209974;988004
2694089035;1390698
2105920756;224561
2260362449;1055523
2667809877;1193714
2102895942;789097
2399269071;797742
2983267808;1482973
202373126;1114199
1995690015;1476506
213171300;1738682
2633945271;884621
2026389119;911753
2491048163;1546711
2120409999;806442
2672616257;320944
2280165676;605621
1977619521;1431138
2643839354;52584
2011960784;1573833
2402493111;682106
2338523380;822699
2557794840;1183563
2100085511;1039240
2157144444;671761
2636578930;1257266
2404679103;594905
2250626406;176769
28390594;630802
727542313;466220
2403785246;1020441
2156204076;728297
2132592458;424836
2114852684;388271
2094919659;402724
2616362202;998388
2408116499;1040121
2343406432;331548
2442354362;1173719
346909080;289271
2798554258;1575397
547289389;652103
2110190602;1118428
341563064;1669943
1977901622;1403037
5807779;615364
269221707;309773
2099606115;272511
2048358106;1653831
2010672879;1010600
2531876245;348088
2691481715;1333795
2712733532;372240
59090315;224492
2721901490;1645439
2402341137;511601
2710617150;940157
2151680227;1608965
2655858570;579773
2986631822;649712
2118236391;1422719
2398638892;1610527
26775577;1424008
2103152492;1023596
2462502929;770098
2102238887;1536770
2157164624;545983
113716341;471352
2116226392;1696001
2065247233;971366
329055216;1119309
1971405447;1441168
2804062645;446831
2619695279;236116
1575187145;1482794
2663597688;1269501
2167867252;1424008
2142031448;19779
2792575073;214629
2115793663;1518885
244126819;1476190
2974596341;215274
2472502276;1278913
2273669162;1794591
2055246455;637774
2113448788;272675
2314670798;1034194
2115084254;1112477
2155874124;164434
2110740833;1495587
2141643886;183860
2403877706;1555134
1981858454;1203397
1998714550;1366722
2681731512;1378886
2156866835;304184
2423571882;572296
2618245063;628035
2130422931;336100
1755464439;506156
2169540936;520826
2233984958;853457
2105687281;762797
2663928463;1257742
2146570697;5411
2634852928;886613
2707132509;693747
2123614648;998388
2129562081;1639614
2340557352;918237
2637919222;1368903
2404600346;849475
2128212913;162256
2100168392;940895
1160523151;1250848
2809723929;716692
2293762567;256357
2148400816;1104048
2308206735;238950
2143328931;21456
2974688691;1307992
82507697;681381
2151103087;224492
2705675030;1125027
2399245218;1632907
2463607056;1253601
2123722779;1456570
2015108722;824020
2485554230;163313
2250667020;330977
135658738;40133
2148076503;678483
2268597941;1331543
2639611824;849475
2511257921;108390
63645705;858685
204226153;1023596
2027476654;431092
2095793326;1147978
2096479532;252915
2671372018;891461
2160250037;1203397
2114894342;972195
2505804379;94630
1948338481;1519294
2642654954;1406246
2576122838;1089315
2143815529;1677821
2142905993;341221
699984893;146973
2102521554;338585
2125921624;1103124
2618018158;1712050
88400054;212088
2091532621;1536250
2745569045;376474
2158693763;505803
2121663867;360864
2036137081;671169
2120725579;122273
8703819;272511
336776776;680940
2142296452;1082759
2023848331;1424933
2439698148;605621
2098593768;1029012
859524011;1396500
2646919153;775880
2698087201;217368
2027787211;221287
2191511983;225523
2434754710;1494332
2811272617;555508
2164811671;356647
2305941828;221287
2194745422;405103
205773396;813000
2477831969;1684067
1971735500;1090942
2343154467;152372
2720216064;37090
720370594;385572
1893357127;415788
1988833602;880700
2161618242;258746
2938573160;687179
2938166000;270053
1212213922;1661019
2254813981;1203077
2582999945;1707342
2250362998;1197573
2239765870;176264
2676203379;295139
89813987;1464495
2777422470;754613
2711979465;1427644
2680680389;31888
301148504;1630115
2031569690;1607723
2088652242;1383834
2161838337;89833
2629407886;1667234
2676138861;432784
2282573040;582745
2643561327;1347185
2114505653;382276
2018225594;1456570
6518194;1486661
2677608628;767501
2578365271;1225118
2571208347;114370
2099405116;505947
2113802326;345707
1969669207;791175
218416969;13070
2120803867;15883
2145880949;325970
2658201312;176769
2148203392;1281918
1926413647;598789
2034139186;161269
2672096923;1456877
2155394533;297972
2277093536;1103655
2096406628;1456877
34348079;1501620
2234438786;1550618
2396749704;820964
1965112603;623325
2148997954;1538262
2136424967;562665
302417979;1552205
83108027;1137530
2983992705;958059
2232904012;1417976
2709274448;1030874
2696002469;43287
2800933730;419665
2939644041;1105437
2134505947;628035
1929591666;512839
163582389;621301
2119950268;589191
2513486906;1677821
1995690015;907094
2061651009;777864
1996416789;294493
2508390520;1679128
2132425176;154746
2167098163;1274721
2229316332;148875
2157864456;1023596
75077956;1673282
2982833537;1614983
1979431002;1448195
2848069743;1515229
2957724841;929966
2706594058;1739009
2026746903;671761
132687785;146973
2687553754;1456877
2159748383;1226599
2237829093;1306813
237969062;1673282
2316884592;1104048
2007151481;789508
2130214165;1353223
2306824899;1048515
2218130385;138457
2490627594;937516
2969045197;804213
2144713650;955143
2307125755;164549
2109770843;1063848
2339011613;918237
704409181;1538985
2167429429;1707499
122669167;361416
2706430577;569578
1967787365;146973
2610107507;1186097
2169254595;58261
2106923395;957618
2331235309;1482588
2400825183;356512
2892524954;1781265
2026189467;1364572
388368333;255264
2143523730;1379113
1257244595;1078069
2776051145;297972
2466084086;458772
2132308597;1470373
2136927775;1327342
2164822851;20175
2974683808;558544
2776443865;1606389
2050471423;791645
2130208810;905794
2287342505;880700
2126191483;164434
2235621368;255264
2506879740;1216968
2147789736;56467
2267729580;1756334
2644190693;1488658
1817881463;363116
2102891077;272675
2137498302;490186
2685533303;1288969
2130840293;1200926
346395239;406557
2114244606;915898
308659801;19779
2292161166;344537
40612409;541011
685300706;444896
1967197113;185553
2679648085;429510
2672633097;138209
2135773125;719760
2692308663;767501
2009051901;153873
2096075103;1072439
254685428;1689216
2017741137;1752984
1981247730;608367
2924286980;987013
2171914995;1766615
2129771855;718550
2146216389;1112477
2102845975;929682
1992109353;1194496
2805998872;820964
2778621387;747896
2275252108;273782
2164359160;985419
2656751117;1733407
2078276253;1333158
2162528935;437115
2221590702;1645862
2266461840;102669
2039484289;621898
1968128036;706759
2280582964;1672743
2168582154;1273921
2113687752;875054
2300027264;1494332
379997350;1172257
2310025559;325432
254181745;549212
229437117;1249270
2487059105;974689
2122138351;355512
100088751;284180
2694442393;1581815
2617015937;1722903
2043891112;1440731
2142552076;633195
2114592130;15335
2121322151;1788602
2191952417;1137530
2980418584;1281918
680695602;1239202
2579515021;544946
2228882129;938741
2104499551;1697743
2154438482;469815
664821960;382732
2159644763;41593
2436913298;1162061
342425395;535049
2133195677;221287
2778106763;15548
2627181314;733578
2286840173;1563810
2151670560;1561863
2989254590;1227021
287525037;229333
2121299901;758850
2627848593;214894
2154828239;572296
311225614;579773
2041830431;1178595
2134798974;545983
2395332904;1549441
2580570162;1660303
683790044;1403037
1933785528;1596488
726721005;1082094
717064360;692179
2479065606;1733407
2105927184;1777805
2162933010;1119309
2402114581;1524040
1831415885;206076
2973452925;1028584
2125815810;376474
2982712192;273782
2397627654;849475
2973503916;1366722
2520998129;1693126
2159171449;730754
2008900193;454203
2114259029;461413
2159967688;658104
2647294683;607982
2170230360;1180520
2401439272;348325
2099859025;1296338
2168513913;1469449
2334508037;1273921
1986347203;270373
2577099462;1368350
2682848559;1527533
2027243012;1639614
2103124409;1601417
2689540988;480945
2172157593;1670791
2405824718;630802
2400922402;1019378
2168880339;164784
2634571307;1094945
437722873;1173719
2021010695;1380946
1323332269;1003506
2054211819;916564
2463533631;592776
2543827684;868042
2602128920;1384677
6583431;165983
2686485029;1267135
2718353719;614894
2060698562;66914
2567716844;161441
2057307036;1032599
2041871214;1362128
2151418212;598886
2103616088;161623
2185760495;325970
2123079047;1692687
2802098124;122273
2146243301;313239
416112679;978071
2701930801;1521513
2015537985;791645
2516921472;1228726
2472314777;1363491
2066665679;1519481
172311536;964096
2736226008;624282
2112117635;289271
2423577896;609253
2901811663;564427
2100123209;1593702
2136250905;490876
2157703517;1250181
2688016333;795791
2676688184;1576036
2670936391;1698766
2048663168;856447
2305341160;847042
2100586082;603379
2119672063;719168
2333041381;598886
2142388372;911753
2106469508;1228401
2304091908;845840
339331339;1038880
2133437268;1366435
2670688633;1418546
2037800350;354571
1979923890;1636197
2403176412;332533
2151323278;330141
313172872;875060
1226291024;706544
2003525513;681381
2142622843;305562
2065945644;1307992
2138133261;815469
1900194429;1010600
2113040785;1692996
2299566127;301193
2234370517;1367335
2984510050;74687
2678666771;579773
2061655656;474464
2973957184;1544867
2144502906;767427
2027044070;1257266
1966905465;1094945
383958681;618979
2913113691;6615
926160383;1577540
21180133;1709002
151371205;1227380
2403142114;672965
2974599119;1604202
2571766951;75067
2811026146;270373
2634152224;526827
2571597341;882327
968585754;1040562
2402861469;1040121
2647902262;1061598
2142710837;1452476
66382223;877544
2126014361;15335
2161321707;660320
2069141683;1268277
28556126;490200
2460902943;714243
2108967256;610751
1109212868;1208749
1144138726;574966
324554506;189951
2406975451;1524040
2154844125;1105437
2224363331;1275641
2620041422;1152767
2163808111;327400
2408550151;480945
2114981632;1233378
2984020558;1190613
2096226808;1216920
2202307745;813000
2127214752;490186
1978340988;12993
2504978107;937516
2619427286;1525688
88826354;773755
1978420847;691667
2038127579;762790
2984613264;1156348
2626725157;159256
2155287112;193554
2167930835;770098
2123583348;882228
2112564851;1224371
1462185583;826409
2940780683;545983
2295887477;236829
2307100800;630802
2103973420;803423
2137059325;1635983
2640075797;1293411
2111696474;1725461
2487145464;15335
2461670208;310749
1891913131;1165981
2087676625;1036492
2464004008;263297
5273470;1392181
2780622332;140752
2095257342;466220
2117881491;308120
2111729368;1475749
2332894781;848696
1974668016;1431138
2937441052;1396951
2560960011;1139710
2059029012;451916
2404036475;44486
90462051;1180520
2149021508;473070
2065201609;1235110
2109128045;1536250
2701984597;617844
1939304288;765306
2104506919;687179
2685271124;950275
275989945;1375381
2114696150;1782287
2188930891;1543681
2088460650;1304089
1946155147;788572
2118058895;1708665
2002648712;1496982
2653094150;1643295
1988972262;511318
2130055151;1345177
2307482452;11068
2396702673;474464
2802897781;1216380
2141630865;1410082
1976131218;1048515
2635489329;1092600
2973447130;399837
2951627544;564427
2570677303;395173
1246800468;768675
1968025676;1810055
2007159491;153060
2026013846;1067598
241432441;214629
260604835;1293411
2918590065;1266808
2534983844;1808105
2682691036;382732
2142249029;6762
2639985276;1344391
2985896632;539917
2688919523;1798268
2780703061;43287
2078610965;1456491
2098227236;404410
1960083207;875054
2938878298;1003506
2711360132;1406079
1990835124;1284694
2621855168;297098
2618175022;390030
2251217363;506435
2408434775;1253720
2164129389;1475749
2633790732;1096736
176195856;424836
2717060549;927670
1981818736;1634188
2574851384;1431982
2166984636;1297928
2734682992;1550618
2104950886;128280
595520429;826519
2101747962;571273
2125656985;1396951
2163009075;1781265
2254897083;415788
2135150587;1354071
2132835433;1233378
2607993016;810749
2042407306;506435
1990920468;214629
2101284290;607355
2018267723;1326065
2132546166;1480935
2185514725;59226
2059413172;609253
2429516772;612668
2187174012;1449118
2620209079;310749
2159937518;388271
2515420781;566695
2005317748;592776
220305330;1624977
2708444720;1792183
2936782801;184619
259619398;86197
2138057781;392052
2618284955;362434
2408140575;65517
2127243021;164549
2940806016;1289923
2018628006;1661019
2083757728;1156348
2619684106;228008
2307308558;1479521
2695991943;392052
2665343145;1521201
1998644763;217368
2135854099;922283
2100600322;1093371
2127765569;1046654
2080992200;401217
2036574624;544543
1873589706;398591
2125104194;961884
2629563208;1107177
2140777145;1676423
2193688032;773669
2092022908;554285
2135635911;463804
2720731657;1815571
2338846577;1261299
2755687588;1387178
2118275562;1099225
2124920812;1174532
2700779225;155220
2629141712;215497
2500968198;1284694
2398897976;1513246
2266585056;494408
2019832499;1506273
2974296074;1474627
2973786272;1521063
2129311802;1693729
2716784284;945375
2043655278;1416591
2663794192;819435
2580988599;1306805
2624065882;134560
2713751834;515592
2111858925;314725
2182464857;499848
2499835478;1353487
2469425952;591848
2306546947;1605429
1425947733;490820
2396751389;1380026
1678607590;220776
2011913051;1789920
2648633408;1601902
2314055743;215073
135502428;1348836
73506528;82554
2509954204;13407
2155467662;1011709
2034765389;1682202
2155626625;1655456
2008059451;758850
2700848421;52584
2704525903;477134
2087632127;615364
2300815877;24270
2204904887;1194461
2692770463;1632907
2145026163;746710
2138306043;831355
2941057935;313083
2115290263;403334
2496743949;1534384
1907890065;1241505
2103777546;1674447
1351879188;74282
2491120003;1415382
343667153;813000
2302997227;1456321
2162785886;773669
2673248862;254830
2115416849;192638
2561985030;1253601
2564228686;1395493
2427270451;173821
2170855474;295244
2147652660;1039240
2014378321;971366
2001015449;1453065
1980958483;335626
2108052934;171057
2559661036;511601
2691878959;754613
2162336491;1766699
2195788828;1007187
684514524;1266808
1940272638;1238551
3356812;505434
225835777;431092
152557043;896825
2310050059;1239202
1485809630;1486661
2095449798;544946
2406632015;610698
2181732153;1556219
2690359509;760576
2097225022;1530546
2506832724;1574828
669301571;853457
2160674548;56467
2041877622;330141
2152359040;316834
2182557365;1709747
2303756974;1766615
193537891;1436632
1615293024;545983
2559475656;674499
2034009146;1188814
20955313;1253126
2146274959;1213380
2151652808;1552804
2008121127;1815571
2083230454;669893
1986660838;858012
2403266594;1521632
2581588131;27301
2121098690;310749
1869676754;1556219
2628033030;847410
2043658062;1630115
2176435961;1699467
2106404539;703288
2125669377;1191051
2677561205;821061
2097701859;1259022
2103663503;1221552
2085408674;1366829
198961243;836707
125525011;284180
2170328022;816299
2138380777;563542
1238607141;1378886
1980404088;1316039
2303113139;1698166
2131426406;272675
2023460672;6522
2020085192;446155
2963507410;803423
1899303167;1012494
373094217;1010600
2157644693;709763
321831593;1028584
2185390337;434796
1987110578;527709
2127916959;1387178
2312748593;607355
2119854651;177064
2325749681;1636364
94155302;771368
559420;1242355
2316068854;1510428
2342588004;918870
173792199;1577540
2147291090;720048
2162598650;1549602
2110933272;1448195
2174205032;6522
2345352226;95816
2444022543;136819
2121544054;800331
129750422;1501825
2168477046;895989
2163196489;360435
269209765;907094
2519465970;669799
2113592602;6762
2167841172;320786
2492263903;1449637
2167740186;1309347
2124929952;792443
2719273272;658104
2310422789;355512
1972878584;1781377
2438786456;539040
2321340220;39294
2148365076;728798
2396227289;1403037
2076821053;559767
2123944830;668849
2009752288;1495587
2813640766;1781265
2344376092;1040463
2404701512;372956
2164877724;54153
288626473;362434
2115943818;1650738
2175957207;1496815
2297017121;1788892
2257673352;1186722
1997413711;1626643
2096509082;379174
2578628303;152372
2478422348;1259022
2810579644;789711
157741918;449364
2017222965;791572
2779537460;1280519
2137000881;1678501
2684213863;988813
2407121248;775880
2433369960;511208
2482705056;937516
2170833142;1253795
2191789195;1529367
2156683538;1796106
678134998;964162
2136725975;1692481
2107547654;170076
2140973757;1490167
2130229563;268777
1977005387;547392
2424581685;875626
2433276653;1586812
71535114;899173
2689591819;480945
1970797859;445523
2620432662;284492
2441683438;515422
2425120501;1466306
2403742198;1107177
2942462511;545983
2141812468;1371721
2272564846;1484827
2136856499;128236
2159631600;494408
2134659517;954605
2128584096;589191
2704179859;382143
2760852029;1363538
2139710215;1649711
2069749540;1529716
326353411;1314966
2611592044;1536770
2989398506;33279
2003999242;688835
2402135368;1115014
1213502867;598832
2687050927;92058
2136177121;364583
2648395290;759149
2155303794;1184209
2719273443;1448546
2500415381;815469
2711382332;1199894
331537796;1457765
2162092457;619728
1208143757;260539
2169931457;408374
2124124197;1807198
2142692711;60318
2316496857;58261
2468484165;43287
2893521534;128236
2101720690;1456321
1834553709;130022
2126616442;13407
2284398735;637364
390776546;1132564
2047002153;1132703
2704818908;2431
2515495898;1275641
2472878894;1295694
2010647559;118881
80530004;1586417
2461651512;1026887
377892621;1697457
2481656826;215653
2154710404;506156
720751681;1173719
2285953580;1608965
2251328658;406557
2327993736;59226
2973361474;558544
204580024;1605931
2154613642;771098
13749598;1460658
2161119918;916140
2935910818;15901
2679091304;435147
2985431421;1270624
2135017585;804384
2294121158;1368350
252812316;900300
1992192875;1569375
2280845601;85772
158190030;1681771
2140920652;564427
2790357159;1040121
2400836931;249145
2120394816;65220
1740074100;781991
2401323722;344302
2308608303;1536770
2150966317;1419368
2087471959;986644
90231547;529914
2672728892;421533
2107417824;1614983
2110318114;600256
2156260998;683433
2181385625;1815792
2701843065;1341542
2165499071;285180
2082160894;1424933
627093654;1341035
2501387979;852957
1185960611;1377244
1923898398;1189345
2236730954;1393469
2637002291;349990
2329920459;1362702
2494791600;1063894
2666616283;227494
2101782583;267728
2405901215;531080
2632059304;1419258
2017199146;881173
1264989338;1416591
2045048492;133010
2632902527;44486
2164505693;226082
2130252231;94496
1251186077;21805
2056441798;1471507
1438871885;419665
2664364568;120346
2722409264;233935
27816863;1143756
2495807996;1818585
557438043;238950
2103051035;1281047
2663023273;1406246
2220171512;1286905
2648793298;1689283
2127982851;1304089
71276834;415788
2398704279;1469167
